Front Rideheight,Rear Rideheight,Raw Downforce Mean,Raw Drag Mean
6.148216959444586,4.419454690649925,0.1873727272636012,0.4952627206191913
5.78129309435485,4.676688135295004,0.343229585925402,0.0
5.134514227620611,5.278257812556507,0.6927420624014067,0.31102571984150806
4.811057235708438,5.5791054874582535,0.7206270440456009,0.4116318568251902
6.433444536617354,4.080627384528021,0.0,0.0298605939202492
6.110116959444586,4.381354690649925,0.15389600550864424,0.0191517219960744
5.78673631435485,4.682131355295004,0.3649327252665344,0.11411699585269375
5.139957447620611,5.283701032556508,0.7221002179837033,0.3539179111376711
4.816500455708438,5.584548707458254,0.8423263142769906,0.4927948028239424
6.119187299444586,4.390425030649925,0.19074012050480516,0.13687870347038888
5.79580665435485,4.691201695295004,0.38211902525280017,0.23680307436143444
5.472386749606147,4.992014875388546,0.6187637160638593,1.0
5.149027787620611,5.292771372556508,0.6981987295215846,0.3931660267652237
4.825570795708438,5.593619047458254,0.8657954937586418,0.5333446075750192
4.502115972921797,5.894464704854151,1.0,0.6182751570821683
6.449774196617353,4.09695704452802,0.05820535329923304,0.23222743081785246
5.803065974354849,4.698461015295004,0.3240023352435051,0.2667279608354942
4.832830115708437,5.600878367458253,0.6633795041518531,0.6902484474516566
4.5093752929217965,5.901724024854151,0.8619079477895819,0.6913681118425714
4.185936450686053,6.202554818723517,0.9426094847437159,0.7010468241683903
5.16535744762061,5.309101032556507,0.601794435900481,0.5205318803136976
4.518445632921797,5.910794364854151,0.8010475853502497,0.8077616960213359
4.195006790686053,6.211625158723517,0.9927458408233809,0.8389067452444028
6.464287756617353,4.11147060452802,0.07080769686753507,0.4196940665084501
6.140960179444585,4.412197910649924,0.17900197263819217,0.4074338641632629
5.178057447620611,5.321801032556508,0.5594907920674155,0.6378390830274618
4.854600455708438,5.622648707458254,0.5239608340330584,0.8788676752437148
4.531145632921797,5.923494364854151,0.6750197978579386,0.8385720614033403
4.2077067906860535,6.224325158723517,0.8725447791242749,0.9168366121128617
