Front Rideheight,Rear Rideheight,Raw Downforce Mean,Raw Drag Mean
6.148216959444586,4.419454690649925,91.73191123977034,51.357597271454765
5.78129309435485,4.676688135295004,97.30909839916268,49.00911605380524
5.134514227620611,5.278257812556507,109.81606480786743,50.48396572619829
4.811057235708438,5.5791054874582535,110.81390194446313,50.96102893578341
6.433444536617354,4.080627384528021,85.0269591607445,49.15071169799564
6.110116959444586,4.381354690649925,90.53397908385904,49.099931408001886
5.78673631435485,4.682131355295004,98.08572427941682,49.55024626655288
5.139957447620611,5.283701032556508,110.86661805103476,50.687355768390304
4.816500455708438,5.584548707458254,115.16879279154958,51.34589467736167
6.119187299444586,4.390425030649925,91.85241015465108,49.65817977456042
5.79580665435485,4.691201695295004,98.7007194257572,50.1320101245001
5.472386749606147,4.992014875388546,107.16882113306616,53.75100580216624
5.149027787620611,5.292771372556508,110.01132637066956,50.87346600552708
4.825570795708438,5.593619047458254,116.00861471257627,51.53817738080885
4.502115972921797,5.894464704854151,120.81099335262093,51.94090868283946
6.449774196617353,4.09695704452802,87.1097815133545,50.11031292728863
5.803065974354849,4.698461015295004,96.6210698033459,50.2739106368923
4.832830115708437,5.600878367458253,108.76535401950444,52.28219809059835
4.5093752929217965,5.901724024854151,115.86950263469694,52.28750741569523
4.185936450686053,6.202554818723517,118.75732919240066,52.333402802450365
5.16535744762061,5.309101032556507,106.5615918314883,51.47742084075984
4.518445632921797,5.910794364854151,113.6916733442379,52.83943295928751
4.195006790686053,6.211625158723517,120.55141027261148,52.98711934891057
6.464287756617353,4.11147060452802,87.5607442065004,50.9992590452296
6.140960179444585,4.412197910649924,91.4323718700429,50.941122517416126
5.178057447620611,5.321801032556508,105.04779679412492,52.03367866271714
4.854600455708438,5.622648707458254,103.77639156098756,53.17660967320928
4.531145632921797,5.923494364854151,109.1818906874865,52.98553231503569
4.2077067906860535,6.224325158723517,116.25013137087082,53.35665418570525
